,Unnamed: 0,chunk,punctuation_mark,word_count,source_file
165752,8254,and THIS time the wedding was REALLY celebrated,. ,8,data/lang_brown.html
165753,8255,And the bridal pair lived happily in the castle on the Banka till they died,. ,15,data/lang_brown.html
165754,8256,Lapplandische Mahrchen,.,2,data/lang_brown.html
165755,8257,Once upon a time a little boy was born to a king who ruled over a great country through which ran a wide river,. ,24,data/lang_brown.html
165756,8258,The king was nearly beside himself with joy,", ",8,data/lang_brown.html
165757,8259,for he had always longed for a son to inherit his crown,", ",12,data/lang_brown.html
165758,8260,and he sent messages to beg all the most powerful fairies to come and see this wonderful baby,. ,18,data/lang_brown.html
165759,8261,In an hour or two,", ",5,data/lang_brown.html
165760,8262,so many were gathered round the cradle,", ",7,data/lang_brown.html
165761,8263,that the child seemed in danger of being smothered,; ,9,data/lang_brown.html
165762,8264,but the king,", ",3,data/lang_brown.html
165763,8265,who was watching the fairies eagerly,", ",6,data/lang_brown.html
165764,8266,was disturbed to see them looking grave,. ,7,data/lang_brown.html
165765,8267,Is there anything the matter,?,5,data/lang_brown.html
165766,8268,he asked anxiously,. ,3,data/lang_brown.html
165767,8269,The fairies looked at him,", ",5,data/lang_brown.html
165768,8270,and all shook their heads at once,. ,7,data/lang_brown.html
165769,8271,He is a beautiful boy,", ",5,data/lang_brown.html
165770,8272,and it is a great pity,; ,6,data/lang_brown.html
165771,8273,but what IS to happen WILL happen,",",7,data/lang_brown.html
165772,8274,said they,. ,2,data/lang_brown.html
165773,8275,It is written in the books of fate that he must die,", ",12,data/lang_brown.html
165774,8276,either by a crocodile,", ",4,data/lang_brown.html
165775,8277,or a serpent,", ",3,data/lang_brown.html
165776,8278,or by a dog,. ,4,data/lang_brown.html
165777,8279,If we could save him we would,; ,7,data/lang_brown.html
165778,8280,but that is beyond our power,.,6,data/lang_brown.html
165779,8281,And so saying they vanished,. ,5,data/lang_brown.html
165780,8282,For a time the king stood where he was,", ",9,data/lang_brown.html
165781,8283,horror-stricken at what he had heard,; ,6,data/lang_brown.html
165782,8284,but,", ",1,data/lang_brown.html
165783,8285,being of a hopeful nature,", ",5,data/lang_brown.html
165784,8286,he began at once to invent plans to save the prince from the dreadful doom that awaited him,. ,18,data/lang_brown.html
165785,8287,He instantly sent for his master builder,", ",7,data/lang_brown.html
165786,8288,and bade him construct a strong castle on the top of a mountain,", ",13,data/lang_brown.html
165787,8289,which should be fitted with the most precious things from the king's own palace,", ",14,data/lang_brown.html
165788,8290,and every kind of toy a child could wish to play with,. ,12,data/lang_brown.html
165789,8291,And,", ",1,data/lang_brown.html
165790,8292,besides,", ",1,data/lang_brown.html
165791,8293,he gave the strictest orders that a guard should walk round the castle night and day,. ,16,data/lang_brown.html
165792,8294,For four or five years the baby lived in the castle alone with his nurses,", ",15,data/lang_brown.html
165793,8295,taking his airings on the broad terraces,", ",7,data/lang_brown.html
165794,8296,which were surrounded by walls,", ",5,data/lang_brown.html
165795,8297,with a moat beneath them,", ",5,data/lang_brown.html
165796,8298,and only a drawbridge to connect them with the outer world,. ,11,data/lang_brown.html
165797,8299,One day,", ",2,data/lang_brown.html
165798,8300,when the prince was old enough to run quite fast by himself,", ",12,data/lang_brown.html
165799,8301,he looked from the terrace across the moat,", ",8,data/lang_brown.html
165800,8302,and saw a little soft fluffy ball of a dog jumping and playing on the other side,. ,17,data/lang_brown.html
165801,8303,Now,", ",1,data/lang_brown.html
165802,8304,of course,", ",2,data/lang_brown.html
165803,8305,all dogs had been kept from him for fear that the fairies' prophecy should come true,", ",16,data/lang_brown.html
165804,8306,and he had never even beheld one before,. ,8,data/lang_brown.html
165805,8307,So he turned to the page who was walking behind him,", ",11,data/lang_brown.html
165806,8308,and said,: ,2,data/lang_brown.html
165807,8309,What is that funny little thing which is running so fast over there,?,13,data/lang_brown.html
165808,8310,That is a dog,", ",4,data/lang_brown.html
165809,8311,prince,",",1,data/lang_brown.html
165810,8312,answered the page,. ,3,data/lang_brown.html
165811,8313,Well,", ",1,data/lang_brown.html
165812,8314,bring me one like it,", ",5,data/lang_brown.html
165813,8315,and we will see which can run the faster,.,9,data/lang_brown.html
165814,8316,And he watched the dog till it had disappeared round the corner,. ,12,data/lang_brown.html
165815,8317,The page was much puzzled to know what to do,. ,10,data/lang_brown.html
165816,8318,He had strict orders to refuse the prince nothing,; ,9,data/lang_brown.html
165817,8319,yet he remembered the prophecy,", ",5,data/lang_brown.html
165818,8320,and felt that this was a serious matter,. ,8,data/lang_brown.html
165819,8321,At last he thought he had better tell the king the whole story,", ",13,data/lang_brown.html
165820,8322,and let him decide the question,. ,6,data/lang_brown.html
165821,8323,Oh,", ",1,data/lang_brown.html
165822,8324,get him a dog if he wants one,",",8,data/lang_brown.html
165823,8325,said the king,", ",3,data/lang_brown.html
165824,8326,he will only cry his heart out if he does not have it,.,13,data/lang_brown.html
165825,8327,So a puppy was found,", ",5,data/lang_brown.html
165826,8328,exactly like the other,; ,4,data/lang_brown.html
165827,8329,they might have been twins,", ",5,data/lang_brown.html
165828,8330,and perhaps they were,. ,4,data/lang_brown.html
165829,8331,Years went by,", ",3,data/lang_brown.html
165830,8332,and the boy and the dog played together till the boy grew tall and strong,. ,15,data/lang_brown.html
165831,8333,The time came at last when he sent a message to his father,", ",13,data/lang_brown.html
165832,8334,saying,: ,1,data/lang_brown.html
165833,8335,Why do you keep me shut up here,", ",8,data/lang_brown.html
165834,8336,doing nothing,? ,2,data/lang_brown.html
165835,8337,I know all about the prophecy that was made at my birth,", ",12,data/lang_brown.html
165836,8338,but I would far rather be killed at once than live an idle,", ",13,data/lang_brown.html
165837,8339,useless life here,. ,3,data/lang_brown.html
165838,8340,So give me arms,", ",4,data/lang_brown.html
165839,8341,and let me go,", ",4,data/lang_brown.html
165840,8342,I pray you,; ,3,data/lang_brown.html
165841,8343,me and my dog too,.,5,data/lang_brown.html
165842,8344,And again the king listened to his wishes,", ",8,data/lang_brown.html
165843,8345,and he and his dog were carried in a ship to the other side of the river,", ",17,data/lang_brown.html
165844,8346,which was so broad here it might almost have been the sea,. ,12,data/lang_brown.html
165845,8347,A black horse was waiting for him,", ",7,data/lang_brown.html
165846,8348,tied to a tree,", ",4,data/lang_brown.html
165847,8349,and he mounted and rode away wherever his fancy took him,", ",11,data/lang_brown.html
165848,8350,the dog always at his heels,. ,6,data/lang_brown.html
165849,8351,Never was any prince so happy as he,", ",8,data/lang_brown.html
165850,8352,and he rode and rode till at length he came to a king's palace,. ,14,data/lang_brown.html
165851,8353,The king who lived in it did not care about looking after his country,", ",14,data/lang_brown.html
165852,8354,and seeing that his people lived cheerful and contented lives,. ,10,data/lang_brown.html
165853,8355,He spent his whole time in making riddles,", ",8,data/lang_brown.html
165854,8356,and inventing plans which he had much better have let alone,. ,11,data/lang_brown.html
165855,8357,At the period when the young prince reached the kingdom he had just completed a wonderful house for his only child,", ",21,data/lang_brown.html
165856,8358,a daughter,. ,2,data/lang_brown.html
165857,8359,It had seventy windows,", ",4,data/lang_brown.html
165858,8360,each seventy feet from the ground,", ",6,data/lang_brown.html
165859,8361,and he had sent the royal herald round the borders of the neighbouring kingdoms to proclaim that whoever could climb up the walls to the window of the princess should win her for his wife,. ,35,data/lang_brown.html
165860,8362,The fame of the princess's beauty had spread far and wide,", ",11,data/lang_brown.html
165861,8363,and there was no lack of princes who wished to try their fortune,. ,13,data/lang_brown.html
165862,8364,Very funny the palace must have looked each morning,", ",9,data/lang_brown.html
165863,8365,with the dabs of different colour on the white marble as the princes were climbing up the walls,. ,18,data/lang_brown.html
165864,8366,But though some managed to get further than others,", ",9,data/lang_brown.html
165865,8367,nobody was anywhere near the top,. ,6,data/lang_brown.html
165866,8368,They had already been spending several days in this manner when the young prince arrived,", ",15,data/lang_brown.html
165867,8369,and as he was pleasant to look upon,", ",8,data/lang_brown.html
165868,8370,and civil to talk to,", ",5,data/lang_brown.html
165869,8371,they welcomed him to the house,", ",6,data/lang_brown.html
165870,8372,which had been given to them,", ",6,data/lang_brown.html
165871,8373,and saw that his bath was properly perfumed after his long journey,. ,12,data/lang_brown.html
165872,8374,Where do you come from,?,5,data/lang_brown.html
165873,8375,they said at last,. ,4,data/lang_brown.html
165874,8376,And whose son are you,?,5,data/lang_brown.html
165875,8377,But the young prince had reasons for keeping his own secret,", ",11,data/lang_brown.html
165876,8378,and he answered,: ,3,data/lang_brown.html
165877,8379,My father was master of the horse to the king of my country,", ",13,data/lang_brown.html
165878,8380,and after my mother died he married another wife,. ,9,data/lang_brown.html
165879,8381,At first all went well,", ",5,data/lang_brown.html
165880,8382,but as soon as she had babies of her own she hated me,", ",13,data/lang_brown.html
165881,8383,and I fled,", ",3,data/lang_brown.html
165882,8384,lest she should do me harm,.,6,data/lang_brown.html
165883,8385,The hearts of the other young men were touched as soon as they heard this story,", ",16,data/lang_brown.html
165884,8386,and they did everything they could think of to make him forget his past sorrows,. ,15,data/lang_brown.html
165885,8387,What are you doing here,?,5,data/lang_brown.html
165886,8388,said the youth,", ",3,data/lang_brown.html
165887,8389,one day,. ,2,data/lang_brown.html
165888,8390,We spend our whole time climbing up the walls of the palace,", ",12,data/lang_brown.html
165889,8391,trying to reach the windows of the princess,",",8,data/lang_brown.html
165890,8392,answered the young men,; ,4,data/lang_brown.html
165891,8393,but,", ",1,data/lang_brown.html
165892,8394,as yet,", ",2,data/lang_brown.html
165893,8395,no one has reached within ten feet of them,.,9,data/lang_brown.html
165894,8396,Oh,", ",1,data/lang_brown.html
165895,8397,let me try too,",",4,data/lang_brown.html
165896,8398,cried the prince,; ,3,data/lang_brown.html
165897,8399,but to-morrow I will wait and see what you do before I begin,. ,13,data/lang_brown.html
165898,8400,So the next day he stood where he could watch the young men go up,", ",15,data/lang_brown.html
165899,8401,and he noted the places on the wall that seemed most difficult,", ",12,data/lang_brown.html
165900,8402,and made up his mind that when his turn came he would go up some other way,. ,17,data/lang_brown.html
165901,8403,Day after day he was to be seen watching the wooers,", ",11,data/lang_brown.html
165902,8404,till,", ",1,data/lang_brown.html
165903,8405,one morning,", ",2,data/lang_brown.html
165904,8406,he felt that he knew the plan of the walls by heart,", ",12,data/lang_brown.html
165905,8407,and took his place by the side of the others,. ,10,data/lang_brown.html
165906,8408,Thanks to what he had learned from the failure of the rest,", ",12,data/lang_brown.html
165907,8409,he managed to grasp one little rough projection after another,", ",10,data/lang_brown.html
165908,8410,till at last,", ",3,data/lang_brown.html
165909,8411,to the envy of his friends,", ",6,data/lang_brown.html
165910,8412,he stood on the sill of the princess's window,. ,9,data/lang_brown.html
165911,8413,Looking up from below,", ",4,data/lang_brown.html
165912,8414,they saw a white hand stretched forth to draw him in,. ,11,data/lang_brown.html
165913,8415,Then one of the young men ran straight to the king's palace,", ",12,data/lang_brown.html
165914,8416,and said,: ,2,data/lang_brown.html
165915,8417,The wall has been climbed,", ",5,data/lang_brown.html
165916,8418,and the prize is won,!,5,data/lang_brown.html
165917,8419,By whom,?,2,data/lang_brown.html
165918,8420,cried the king,", ",3,data/lang_brown.html
165919,8421,starting up from his throne,; ,5,data/lang_brown.html
165920,8422,which of the princes may I claim as my son-in-law,?,10,data/lang_brown.html
165921,8423,The youth who succeeded in climbing to the princess's window is not a prince at all,",",16,data/lang_brown.html
165922,8424,answered the young man,. ,4,data/lang_brown.html
165923,8425,He is the son of the master of the horse to the great king who dwells across the river,", ",19,data/lang_brown.html
165924,8426,and he fled from his own country to escape from the hatred of his stepmother,.,15,data/lang_brown.html
165925,8427,At this news the king was very angry,", ",8,data/lang_brown.html
165926,8428,for it had never entered his head that anyone BUT a prince would seek to woo his daughter,. ,18,data/lang_brown.html
165927,8429,Let him go back to the land whence he came,",",10,data/lang_brown.html
165928,8430,he shouted in wrath,; ,4,data/lang_brown.html
165929,8431,does he expect me to give my daughter to an exile,?,11,data/lang_brown.html
165930,8432,And he began to smash the drinking vessels in his fury,; ,11,data/lang_brown.html
165931,8433,indeed,", ",1,data/lang_brown.html
165932,8434,he quite frightened the young man,", ",6,data/lang_brown.html
165933,8435,who ran hastily home to his friends,", ",7,data/lang_brown.html
165934,8436,and told the youth what the king had said,. ,9,data/lang_brown.html
165935,8437,Now the princess,", ",3,data/lang_brown.html
165936,8438,who was leaning from her window,", ",6,data/lang_brown.html
165937,8439,heard his words and bade the messenger go back to the king her father and tell him that she had sworn a vow never to eat or drink again if the youth was taken from her,. ,36,data/lang_brown.html
165938,8440,The king was more angry than ever when he received this message,", ",12,data/lang_brown.html
165939,8441,and ordered his guards to go at once to the palace and put the successful wooer to death,; ,18,data/lang_brown.html
165940,8442,but the princess threw herself between him and his murderers,. ,10,data/lang_brown.html
165941,8443,Lay a finger on him,", ",5,data/lang_brown.html
165942,8444,and I shall be dead before sunset,",",7,data/lang_brown.html
165943,8445,said she,; ,2,data/lang_brown.html
165944,8446,and as they saw that she meant it,", ",8,data/lang_brown.html
165945,8447,they left the palace,", ",4,data/lang_brown.html
165946,8448,and carried the tale to her father,. ,7,data/lang_brown.html
165947,8449,By this time the king's anger was dying away,", ",9,data/lang_brown.html
165948,8450,and he began to consider what his people would think of him if he broke the promise he had publicly given,. ,21,data/lang_brown.html
165949,8451,So he ordered the princess to be brought before him,", ",10,data/lang_brown.html
165950,8452,and the young man also,", ",5,data/lang_brown.html
165951,8453,and when they entered the throne room he was so pleased with the noble air of the victor that his wrath quite melted away,", ",24,data/lang_brown.html
165952,8454,and he ran to him and embraced him,. ,8,data/lang_brown.html
165953,8455,Tell me who you are,?,5,data/lang_brown.html
165954,8456,he asked,", ",2,data/lang_brown.html
165955,8457,when he had recovered himself a little,", ",7,data/lang_brown.html
165956,8458,for I will never believe that you have not royal blood in your veins,.,14,data/lang_brown.html
165957,8459,But the prince still had his reasons for being silent,", ",10,data/lang_brown.html
165958,8460,and only told the same story,. ,6,data/lang_brown.html
165959,8461,However,", ",1,data/lang_brown.html
165960,8462,the king had taken such a fancy to the youth that he said no more,", ",15,data/lang_brown.html
165961,8463,and the marriage took place the following day,", ",8,data/lang_brown.html
165962,8464,and great herds of cattle and a large estate were given to the young couple,. ,15,data/lang_brown.html
165963,8465,After a little while the prince said to his wife,: ,10,data/lang_brown.html
165964,8466,My life is in the hands of three creatures,—,9,data/lang_brown.html
165965,8467,a crocodile,", ",2,data/lang_brown.html
165966,8468,a serpent,", ",2,data/lang_brown.html
165967,8469,and a dog,.,3,data/lang_brown.html
165968,8470,Ah,", ",1,data/lang_brown.html
165969,8471,how rash you are,!,4,data/lang_brown.html
165970,8472,cried the princess,", ",3,data/lang_brown.html
165971,8473,throwing her arms round his neck,. ,6,data/lang_brown.html
165972,8474,If you know that,", ",4,data/lang_brown.html
165973,8475,how can you have that horrid beast about you,? ,9,data/lang_brown.html
165974,8476,I will give orders to have him killed at once,.,10,data/lang_brown.html
165975,8477,But the prince would not listen to her,. ,8,data/lang_brown.html
165976,8478,Kill my dear little dog,", ",5,data/lang_brown.html
165977,8479,who had been my playfellow since he was a puppy,?,10,data/lang_brown.html
165978,8480,exclaimed he,. ,2,data/lang_brown.html
165979,8481,Oh,", ",1,data/lang_brown.html
165980,8482,never would I allow that,.,5,data/lang_brown.html
165981,8483,And all that the princess could get from him was that he would always wear a sword,", ",17,data/lang_brown.html
165982,8484,and have somebody with him when he left the palace,. ,10,data/lang_brown.html
165983,8485,When the prince and princess had been married a few months,", ",11,data/lang_brown.html
165984,8486,the prince heard that his stepmother was dead,", ",8,data/lang_brown.html
165985,8487,and his father was old and ill,", ",7,data/lang_brown.html
165986,8488,and longing to have his eldest son by his side again,. ,11,data/lang_brown.html
165987,8489,The young man could not remain deaf to such a message,", ",11,data/lang_brown.html
165988,8490,and he took a tender farewell of his wife,", ",9,data/lang_brown.html
165989,8491,and set out on his journey home,. ,7,data/lang_brown.html
165990,8492,It was a long way,", ",5,data/lang_brown.html
165991,8493,and he was forced to rest often on the road,", ",10,data/lang_brown.html
165992,8494,and so it happened that,", ",5,data/lang_brown.html
165993,8495,one night,", ",2,data/lang_brown.html
165994,8496,when he was sleeping in a city on the banks of the great river,", ",14,data/lang_brown.html
165995,8497,a huge crocodile came silently up and made its way along a passage to the prince's room,. ,17,data/lang_brown.html
165996,8498,Fortunately one of his guards woke up as it was trying to steal past them,", ",15,data/lang_brown.html
165997,8499,and shut the crocodile up in a large hall,", ",9,data/lang_brown.html
165998,8500,where a giant watched over it,", ",6,data/lang_brown.html
165999,8501,never leaving the spot except during the night,", ",8,data/lang_brown.html
166000,8502,when the crocodile slept,. ,4,data/lang_brown.html
166001,8503,And this went on for more than a month,. ,9,data/lang_brown.html
166002,8504,Now,", ",1,data/lang_brown.html
166003,8505,when the prince found that he was not likely to leave his father's kingdom again,", ",15,data/lang_brown.html
166004,8506,he sent for his wife,", ",5,data/lang_brown.html
166005,8507,and bade the messenger tell her that he would await her coming in the town on the banks of the great river,. ,22,data/lang_brown.html
166006,8508,This was the reason why he delayed his journey so long,", ",11,data/lang_brown.html
166007,8509,and narrowly escaped being eaten by the crocodile,. ,8,data/lang_brown.html
166008,8510,During the weeks that followed the prince amused himself as best he could,", ",13,data/lang_brown.html
166009,8511,though he counted the minutes to the arrival of the princess,", ",11,data/lang_brown.html
166010,8512,and when she did come,", ",5,data/lang_brown.html
166011,8513,he at once prepared to start for the court,. ,9,data/lang_brown.html
166012,8514,That very night,", ",3,data/lang_brown.html
166013,8515,however,", ",1,data/lang_brown.html
166014,8516,while he was asleep,", ",4,data/lang_brown.html
166015,8517,the princess noticed something strange in one of the corners of the room,. ,13,data/lang_brown.html
166016,8518,It was a dark patch,", ",5,data/lang_brown.html
166017,8519,and seemed,", ",2,data/lang_brown.html
166018,8520,as she looked,", ",3,data/lang_brown.html
166019,8521,to grow longer and longer,", ",5,data/lang_brown.html
166020,8522,and to be moving slowly towards the cushions on which the prince was lying,. ,14,data/lang_brown.html
166021,8523,She shrank in terror,", ",4,data/lang_brown.html
166022,8524,but,", ",1,data/lang_brown.html
166023,8525,slight as was the noise,", ",5,data/lang_brown.html
166024,8526,the thing heard it,", ",4,data/lang_brown.html
166025,8527,and raised its head to listen,. ,6,data/lang_brown.html
166026,8528,Then she saw it was the long flat head of a serpent,", ",12,data/lang_brown.html
166027,8529,and the recollection of the prophecy rushed into her mind,. ,10,data/lang_brown.html
166028,8530,Without waking her husband,", ",4,data/lang_brown.html
166029,8531,she glided out of bed,", ",5,data/lang_brown.html
166030,8532,and taking up a heavy bowl of milk which stood on a table,", ",13,data/lang_brown.html
166031,8533,laid it on the floor in the path of the serpent,—,11,data/lang_brown.html
166032,8534,for she knew that no serpent in the world can resist milk,. ,12,data/lang_brown.html
166033,8535,She held her breath as the snake drew near,", ",9,data/lang_brown.html
166034,8536,and watched it throw up its head again as if it was smelling something nice,", ",15,data/lang_brown.html
166035,8537,while its forky tongue darted out greedily,. ,7,data/lang_brown.html
166036,8538,At length its eyes fell upon the milk,", ",8,data/lang_brown.html
166037,8539,and in an instant it was lapping it so fast that it was a wonder the creature did not choke,", ",20,data/lang_brown.html
166038,8540,for it never took its head from the bowl as long as a drop was left in it,. ,18,data/lang_brown.html
166039,8541,After that it dropped on the ground and slept heavily,. ,10,data/lang_brown.html
166040,8542,This was what the princess had been waiting for,", ",9,data/lang_brown.html
166041,8543,and catching up her husband's sword,", ",6,data/lang_brown.html
166042,8544,she severed the snake's head from its body,. ,8,data/lang_brown.html
166043,8545,The morning after this adventure the prince and princess set out for the king's palace,", ",15,data/lang_brown.html
166044,8546,but found when they reached it,", ",6,data/lang_brown.html
166045,8547,that he was already dead,. ,5,data/lang_brown.html
166046,8548,They gave him a magnificent burial,", ",6,data/lang_brown.html
166047,8549,and then the prince had to examine the new laws which had been made in his absence,", ",17,data/lang_brown.html
166048,8550,and do a great deal of business besides,", ",8,data/lang_brown.html
166049,8551,till he grew quite ill from fatigue,", ",7,data/lang_brown.html
166050,8552,and was obliged to go away to one of his palaces on the banks of the river,", ",17,data/lang_brown.html
166051,8553,in order to rest,. ,4,data/lang_brown.html
166052,8554,Here he soon got better,", ",5,data/lang_brown.html
166053,8555,and began to hunt,", ",4,data/lang_brown.html
166054,8556,and to shoot wild duck with his bow,; ,8,data/lang_brown.html
166055,8557,and wherever he went,", ",4,data/lang_brown.html
166056,8558,his dog,", ",2,data/lang_brown.html
166057,8559,now grown very old,", ",4,data/lang_brown.html
166058,8560,went with him,. ,3,data/lang_brown.html
166059,8561,One morning the prince and his dog were out as usual,", ",11,data/lang_brown.html
166060,8562,and in chasing their game they drew near the bank of the river,. ,13,data/lang_brown.html
166061,8563,The prince was running at full speed after his dog when he almost fell over something that looked like a log of wood,", ",23,data/lang_brown.html
166062,8564,which was lying in his path,. ,6,data/lang_brown.html
166063,8565,To his surprise a voice spoke to him,", ",8,data/lang_brown.html
166064,8566,and he saw that the thing which he had taken for a branch was really a crocodile,. ,17,data/lang_brown.html
166065,8567,You cannot escape from me,",",5,data/lang_brown.html
166066,8568,it was saying,", ",3,data/lang_brown.html
166067,8569,when he had gathered his senses again,. ,7,data/lang_brown.html
166068,8570,I am your fate,", ",4,data/lang_brown.html
166069,8571,and wherever you go,", ",4,data/lang_brown.html
166070,8572,and whatever you do,", ",4,data/lang_brown.html
166071,8573,you will always find me before you,. ,7,data/lang_brown.html
166072,8574,There is only one means of shaking off my power,. ,10,data/lang_brown.html
166073,8575,If you can dig a pit in the dry sand which will remain full of water,", ",16,data/lang_brown.html
166074,8576,my spell will be broken,. ,5,data/lang_brown.html
166075,8577,If not death will come to you speedily,. ,8,data/lang_brown.html
166076,8578,I give you this one chance,. ,6,data/lang_brown.html
166077,8579,Now go,.,2,data/lang_brown.html
166078,8580,The young man walked sadly away,", ",6,data/lang_brown.html
166079,8581,and when he reached the palace he shut himself into his room,", ",12,data/lang_brown.html
166080,8582,and for the rest of the day refused to see anyone,", ",11,data/lang_brown.html
166081,8583,not even his wife,. ,4,data/lang_brown.html
166082,8584,At sunset,", ",2,data/lang_brown.html
166083,8585,however,", ",1,data/lang_brown.html
166084,8586,as no sound could be heard through the door,", ",9,data/lang_brown.html
166085,8587,the princess grew quite frightened,", ",5,data/lang_brown.html
166086,8588,and made such a noise that the prince was forced to draw back the bolt and let her come in,. ,20,data/lang_brown.html
166087,8589,How pale you look,",",4,data/lang_brown.html
166088,8590,she cried,", ",2,data/lang_brown.html
166089,8591,has anything hurt you,? ,4,data/lang_brown.html
166090,8592,Tell me,", ",2,data/lang_brown.html
166091,8593,I pray you,", ",3,data/lang_brown.html
166092,8594,what is the matter,", ",4,data/lang_brown.html
166093,8595,for perhaps I can help,!,5,data/lang_brown.html
166094,8596,So the prince told her the whole story,", ",8,data/lang_brown.html
166095,8597,and of the impossible task given him by the crocodile,. ,10,data/lang_brown.html
166096,8598,How can a sand hole remain full of water,?,9,data/lang_brown.html
166097,8599,asked he,. ,2,data/lang_brown.html
166098,8600,Of course,", ",2,data/lang_brown.html
166099,8601,it will all run through,. ,5,data/lang_brown.html
166100,8602,The crocodile called it a ‘chance',; ,6,data/lang_brown.html
166101,8603,but he might as well have dragged me into the river at once,. ,13,data/lang_brown.html
166102,8604,He said truly that I cannot escape him,.,8,data/lang_brown.html
166103,8605,Oh,", ",1,data/lang_brown.html
166104,8606,if that is all,",",4,data/lang_brown.html
166105,8607,cried the princess,", ",3,data/lang_brown.html
166106,8608,I can set you free myself,", ",6,data/lang_brown.html
166107,8609,for my fairy godmother taught me to know the use of plants and in the desert not far from here there grows a little four-leaved herb which will keep the water in the pit for a whole year,. ,38,data/lang_brown.html
166108,8610,I will go in search of it at dawn,", ",9,data/lang_brown.html
166109,8611,and you can begin to dig the hole as soon as you like,. ,13,data/lang_brown.html
166110,8612,To comfort her husband,", ",4,data/lang_brown.html
166111,8613,the princess had spoken lightly and gaily,; ,7,data/lang_brown.html
166112,8614,but she knew very well she had no light task before her,. ,12,data/lang_brown.html
166113,8615,Still,", ",1,data/lang_brown.html
166114,8616,she was full of courage and energy,", ",7,data/lang_brown.html
166115,8617,and determined that,", ",3,data/lang_brown.html
166116,8618,one way or another,", ",4,data/lang_brown.html
166117,8619,her husband should be saved,. ,5,data/lang_brown.html
166118,8620,It was still starlight when she left the palace on a snow-white donkey,", ",13,data/lang_brown.html
166119,8621,and rode away from the river straight to the west,. ,10,data/lang_brown.html
166120,8622,For some time she could see nothing before her but a flat waste of sand,", ",15,data/lang_brown.html
166121,8623,which became hotter and hotter as the sun rose higher and higher,. ,12,data/lang_brown.html
166122,8624,Then a dreadful thirst seized her and the donkey,", ",9,data/lang_brown.html
166123,8625,but there was no stream to quench it,", ",8,data/lang_brown.html
166124,8626,and if there had been she would hardly have had time to stop,", ",13,data/lang_brown.html
166125,8627,for she still had far to go,", ",7,data/lang_brown.html
166126,8628,and must be back before evening,", ",6,data/lang_brown.html
166127,8629,or else the crocodile might declare that the prince had not fulfilled his conditions,. ,14,data/lang_brown.html
166128,8630,So she spoke cheering words to her donkey,", ",8,data/lang_brown.html
166129,8631,who brayed in reply,", ",4,data/lang_brown.html
166130,8632,and the two pushed steadily on,. ,6,data/lang_brown.html
166131,8633,Oh,! ,1,data/lang_brown.html
166132,8634,how glad they both were when they caught sight of a tall rock in the distance,. ,16,data/lang_brown.html
166133,8635,They forgot that they were thirsty,", ",6,data/lang_brown.html
166134,8636,and that the sun was hot,; ,6,data/lang_brown.html
166135,8637,and the ground seemed to fly under their feet,", ",9,data/lang_brown.html
166136,8638,till the donkey stopped of its own accord in the cool shadow,. ,12,data/lang_brown.html
166137,8639,But though the donkey might rest the princess could not,", ",10,data/lang_brown.html
166138,8640,for the plant,", ",3,data/lang_brown.html
166139,8641,as she knew,", ",3,data/lang_brown.html
166140,8642,grew on the very top of the rock,", ",8,data/lang_brown.html
166141,8643,and a wide chasm ran round the foot of it,. ,10,data/lang_brown.html
166142,8644,Luckily she had brought a rope with her,", ",8,data/lang_brown.html
166143,8645,and making a noose at one end,", ",7,data/lang_brown.html
166144,8646,she flung it across with all her might,. ,8,data/lang_brown.html
166145,8647,The first time it slid back slowly into the ditch,", ",10,data/lang_brown.html
166146,8648,and she had to draw it up,", ",7,data/lang_brown.html
166147,8649,and throw it again,", ",4,data/lang_brown.html
166148,8650,but at length the noose caught on something,", ",8,data/lang_brown.html
166149,8651,the princess could not see what,", ",6,data/lang_brown.html
166150,8652,and had to trust her whole weight to this little bridge,", ",11,data/lang_brown.html
166151,8653,which might snap and let her fall deep down among the rocks,. ,12,data/lang_brown.html
166152,8654,And in that case her death was as certain as that of the prince,. ,14,data/lang_brown.html
166153,8655,But nothing so dreadful happened,. ,5,data/lang_brown.html
166154,8656,The princess got safely to the other side,", ",8,data/lang_brown.html
166155,8657,and then became the worst part of her task,. ,9,data/lang_brown.html
166156,8658,As fast as she put her foot on a ledge of the rock the stone broke away from under her,", ",20,data/lang_brown.html
166157,8659,and left her in the same place as before,. ,9,data/lang_brown.html
166158,8660,Meanwhile the hours were passing,", ",5,data/lang_brown.html
166159,8661,and it was nearly noon,. ,5,data/lang_brown.html
166160,8662,The heart of the poor princess was filled with despair,", ",10,data/lang_brown.html
166161,8663,but she would not give up the struggle,. ,8,data/lang_brown.html
166162,8664,She looked round till she saw a small stone above her which seemed rather stronger than the rest,", ",18,data/lang_brown.html
166163,8665,and by only poising her foot lightly on those that lay between,", ",12,data/lang_brown.html
166164,8666,she managed by a great effort to reach it,. ,9,data/lang_brown.html
166165,8667,In this way,", ",3,data/lang_brown.html
166166,8668,with torn and bleeding hands,", ",5,data/lang_brown.html
166167,8669,she gained the top,; ,4,data/lang_brown.html
166168,8670,but here such a violent wind was blowing that she was almost blinded with dust,", ",15,data/lang_brown.html
166169,8671,and was obliged to throw herself on the ground,", ",9,data/lang_brown.html
166170,8672,and feel about after the precious herb,. ,7,data/lang_brown.html
